,id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,clean_tweet,word_length,sentiment,sentiment_polar
3940,1265990215568519169,Thu May 28 12:56:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jalanan jakarta udah rame, gak seperti di foto2 pas awal psbb ya",jalanan jakarta ramai tidak foto pas awal psbb,in,0,0,iman_k_,,,,Indonesia,,jalanan jakarta udah rame gak pas awal psbb,8,1,1
3941,1265990183129767938,Thu May 28 12:55:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jmiscaffeine_ iyo wes ga psbb, tapi ya ngunu.
Sek medeni, sekolah ae sik ga oleh btw jare",wes ga psbb ngunu sek medeni sekolah ae sik ga ngomong-ngomong jare,in,0,0,Rstrwoo,,,jmiscaffeine_,,,iyo wes ga psbb ngunu sek medeni sekolah ae sik ga btw jare,12,1,3
3942,1265990149122461700,Thu May 28 12:55:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @XposeTrophyHunt: Yes the wildlife trade and wet markets need to end, or we learn nothing from #Covid19. Can we really afford to let tha…",ya perdagangan satwa liar dan pasar basah harus berakhir atau kita tidak belajar apa-apa dari kita benar-benar mampu membiarkannya,en,0,86,MyOpynynMatters,,Covid19,XposeTrophyHunt,Boston MA,,yes wildlife trade and wet markets need to end or we learn nothing from can we really afford to let tha,21,1,3
3943,1265990142440779778,Thu May 28 12:55:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sonnymumbunan: New Zealand menjalankan PSBB dengan serius, sistematis, berhasil atasi pandemi.

Perdana Menteri Jacinda Ardern adalah s…",new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,in,0,1313,amihadid,,,Sonnymumbunan,id,,new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,14,-1,-14
3944,1265990132093448195,Thu May 28 12:55:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,569,DamarhudaIdelle,,,ustadtengkuzul,,,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
3945,1265990130277380101,Thu May 28 12:55:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,569,hendy_akbar02,,,ustadtengkuzul,"Jakarta Capital Region, Indone",,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
3946,1265990123277017088,Thu May 28 12:55:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,237,GoMudif,False,,geloraco,Indonesia,,tak beli susu corona ayah serahkan anaknya petugas psbb,9,-1,-10
3947,1265990120752074752,Thu May 28 12:55:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PRFMnews: Ada perbedaan untuk wilayah Bodebek dan di luar wilayah Bodebek
https://t.co/sEBP7eg1mi",perbedaan wilayah bodebek wilayah bodebek,in,0,67,aylumkipo,False,,PRFMnews,,,perbedaan wilayah bodebek wilayah bodebek,5,-1,-2
3948,1265990111772065793,Thu May 28 12:55:38 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sumbar Lanjutkan PSBB Tahap III hingga 7 juni, Kecuali Bukittinggi https://t.co/1JSNF1i7ws",sumbar lanjutkan psbb tahap iii hingga bukittinggi,in,0,1,idntodayco,False,,,Indonesia,,sumbar lanjutkan psbb tahap iii hingga bukittinggi,7,1,1
3949,1265990085909962754,Thu May 28 12:55:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,907,yoyooww,False,,Praz_Teguh,Lpg,,teguh hukuman langgar psbb,4,1,3
3950,1265990080373460992,Thu May 28 12:55:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,569,Asri_f31,,,ustadtengkuzul,,,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
3951,1265990060496678914,Thu May 28 12:55:26 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@PRFMnews Setuju pa @ridwankamil perpanjang PSBB. Kita kawal agar penerapan PSBB makin tranparan dan akuntabel. Penuhi dulu kewajiban dan program perubahan perilaku sebelum bicara ""new normal''.",setuju pa perpanjang psbb kawal penerapan psbb tranparan akuntabel penuhi kewajiban program perubahan perilaku bicara new normal,in,0,0,dansatriana,,,"PRFMnews, ridwankamil",,,setuju pa perpanjang psbb kawal penerapan psbb tranparan akuntabel penuhi kewajiban program perubahan perilaku bicara new normal,17,1,7
3952,1265990054121558016,Thu May 28 12:55:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,907,icanARM,False,,Praz_Teguh,aceh - jakarta,,teguh hukuman langgar psbb,4,1,3
3953,1265990049956376577,Thu May 28 12:55:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kayanya akan banyak yang mikir psbb di kurangin (Psbb transisi/new normal) dikata virus ini sudah ilang.,kayaknya mikir psbb kurangin psbb transisi new normal dikata virus hilang,in,0,0,charis_q,,,,,,kayanya mikir psbb kurangin psbb transisi new normal dikata virus ilang,11,1,2
3954,1265990040833818624,Thu May 28 12:55:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,907,arikurrniawann,False,,Praz_Teguh,,,teguh hukuman langgar psbb,4,1,3
3955,1265990037188915201,Thu May 28 12:55:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PRFMnews 1,5 bulan psbb tanpa aturan jelas,tanpa tindakan tegas,tanpa solusi ekonomi rakyat,
Nu kamari sebulan lebih psbb naon war ath bapak2 pejabat??",psbb aturan tindakan solusi ekonomi rakyat nu kamari sebulan psbb war kalau begitu pejabat,in,9,1,ibnuelhakim,,,PRFMnews,,,psbb aturan titidakan solusi ekonomi rakyat nu kamari sebulan psbb naon war ath pejabat,14,1,5
3956,1265990031283380224,Thu May 28 12:55:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#MenujuNormalBaru, Pembatasan Sosial Berskala Besar (PSBB) dapat disesuaikan, jika suatu daerah memenuhi 3 kriteria berikut. Daerah juga harus melaksanakan protokol dan evaluasi kebijakan penyesuaian PSBB https://t.co/VlGVjSl9EC",pembatasan sosial berskala psbb disesuaikan daerah memenuhi kriteria daerah melaksanakan protokol evaluasi kebijakan penyesuaian psbb,in,0,0,rutanbm,False,MenujuNormalBaru,,"Kab. Bener Meriah, Indonesia",,pembatasan sosial berskala psbb disesuaikan daerah memenuhi kriteria daerah melaksanakan protokol evaluasi kebijakan penyesuaian psbb,16,1,4
3957,1265990026497679362,Thu May 28 12:55:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,569,pejoeang71,,,ustadtengkuzul,,,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
3958,1265990019333918720,Thu May 28 12:55:16 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Rstrwoo +62 :"")
tapi jare dosenku tgl 31 dibuka wesan psbb",jare dosenku tanggal dibuka wesan psbb,in,0,0,jmiscaffeine_,,,Rstrwoo,No War Club 🔞,,jare dosenku tgl dibuka wesan psbb,6,-1,-1
3959,1265990000782577668,Thu May 28 12:55:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hal ini bertujuan untuk kebaikan bersama dimana perjuangan seluruh elemen masyarakat yang telah patuh dengan peraturan PSBB dan protokol kesehatan agar tidak sia-sia dengan beberapa orang yang melanggar demi kepentingan pribadi.

#BersatuLawanCovid19",bertujuan kebaikan perjuangan elemen masyarakat patuh peraturan psbb protokol kesehatan tidak sia sia melanggar kepentingan pribadi,in,0,33,BNPB_Indonesia,,BersatuLawanCovid19,,Graha BNPB & INA DRTG,,bertujuan kebaikan perjuangan elemen masyarakat patuh peraturan psbb protokol kesehatan tidak sia sia melanggar kepentingan pribadi,17,1,32
3960,1265989992221827072,Thu May 28 12:55:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@syafrialll @infomalang 0819-3884-9417 ini nder, jasa pick UP, recomend,.. Mungkin setelah PSBB bisa🙏",nder jasa pick up recomend mungkin psbb,in,0,0,Laksaladon87,,,"syafrialll, infomalang","Jawa Timur, Indonesia",,nder jasa pick up recomend mungkin psbb,7,1,3
3961,1265989987369025536,Thu May 28 12:55:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,562,TelikSandhibaya,False,,Praz_Teguh,,,teguh hukuman langgar psbb,4,1,3
3962,1265989974492471305,Thu May 28 12:55:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,237,angelin69367864,False,,geloraco,,,tak beli susu corona ayah serahkan anaknya petugas psbb,9,-1,-10
3963,1265989952677920770,Thu May 28 12:55:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bakhru13: Jatim ki paling awal terapin psbb buat sby, gersik dan darjo.. eh saiki setelah berjalan kok malah 3 daerah itu yg jadi palin…",jatim ki paling awal terapin psbb sby gersik darjo eh saiki berjalan daerah palin,in,0,2,ny2ng_,,,bakhru13,"Kota Malang, Jawa Timur",,jatim ki awal terapin psbb sby gersik darjo eh saiki berjalan daerah palin,14,1,2
3964,1265989946143150082,Thu May 28 12:54:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PemkotMalang: Penuhi Pedoman WHO, PSBB Malang Raya Tak Diperpanjang: Malang, MC – Pemberlakuan Pembatasan Sosial Berskala Besar (PSBB)…",penuhi pedoman who psbb malang raya tidak diperpanjang malang mc pemberlakuan pembatasan sosial berskala psbb,in,0,44,Lusianadevikafs,,,PemkotMalang,Malang,,penuhi pedoman who psbb malang raya tak diperpanjang malang mc pemberlakuan pembatasan sosial berskala psbb,15,-1,-11
3965,1265989910240079872,Thu May 28 12:54:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,907,hasyimsw_,True,,Praz_Teguh,"Klaten, Jawa Tengah",,teguh hukuman langgar psbb,4,1,3
3966,1265989898625933312,Thu May 28 12:54:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (28/5)
 
(Sebuah utas)

#BersatuLawanCovid19 #dirumahaja #JagaJar…",update situasi terkini perkembangan indonesia utas,in,0,196,Hanumhasanah2,,"COVID19, BersatuLawanCovid19, dirumahaja",KemenkesRI,,,update situasi terkini perkembangan indonesia utas,10,1,9
3967,1265989892820983809,Thu May 28 12:54:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@EarlyLubis Iya makanya ini jga nungguin psbb nya slesai
Ntar kalo maksain brangkat mah takut disuruh balik lagi, apalagi di karantina 14 hari di desa huu😭😅",nungguin psbb nya selesai memaksa brangkat mah takut disuruh karantina desa huu,in,0,0,_HamimMuhaemin_,,,EarlyLubis,"Bumiayu, Indonesia",,jga nungguin psbb nya slesai ntar kalo maksain brangkat mah takut disuruh karantina desa huu,12,-1,-2
3968,1265989885074132994,Thu May 28 12:54:44 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@VidiHidarlan @PerokokAstor Gaada, lagi PSBB",tidak ada uang psbb,in,0,20,25Fadilah,,,"VidiHidarlan, PerokokAstor",Indonesia,,gaada psbb,4,-1,-4
3969,1265989882591105024,Thu May 28 12:54:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sonnymumbunan: New Zealand menjalankan PSBB dengan serius, sistematis, berhasil atasi pandemi.

Perdana Menteri Jacinda Ardern adalah s…",new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,in,0,907,iyahafi,,,Sonnymumbunan,,,new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,14,-1,-14
3970,1265989861246472193,Thu May 28 12:54:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mediaindonesia: ""Kita butuh PSBB jilid IV,"" kata Ketua Gugus Percepatan Penanganan korona atau Covid-19 Kota Depok,"" kata Walikota Depo…",butuh psbb jilid iv ketua gugus percepatan penanganan korona covid kota depok walikota depo,in,0,302,toranaga3000,,,mediaindonesia,"Barbourville, KY",,butuh psbb jilid iv ketua gugus percepatan penanganan korona covid kota depok walikota depo,14,-1,-10
3971,1265989846528479233,Thu May 28 12:54:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,569,IsEeYou8984,,,ustadtengkuzul,"Haddington, Scotland",,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
3972,1265989828807548929,Thu May 28 12:54:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@gadaakhlakk_ Walaupun psbb 1000 tahun kalau masih tolol apa gunannyaaa,psbb tolol gunannyaaa,in,0,0,delvin_faisal,,,gadaakhlakk_,"Kota Bandung, Jawa Barat",,psbb tolol gunannyaaa,3,-1,-5
3973,1265989824718057474,Thu May 28 12:54:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sonnymumbunan: New Zealand menjalankan PSBB dengan serius, sistematis, berhasil atasi pandemi.

Perdana Menteri Jacinda Ardern adalah s…",new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,in,0,1313,fanyelan,,,Sonnymumbunan,"Jakarta Selatan, DKI Jakarta",,new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,14,-1,-14
3974,1265989816056901640,Thu May 28 12:54:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,27,kumis_bali,,,ustadtengkuzul,,,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
3975,1265989810646212609,Thu May 28 12:54:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sebuah video seorang ayah yang tega menyerahkan anaknya kepada petugas pos PSBB beredar di media sosial.
Video tersebut beredar dan diunggah oleh sejumlah akun, diantaranya akun Facebook Gaming My.
_

.
#lahat
#lahatupdate https://t.co/oXvYsJdmyH",video ayah tega menyerahkan anaknya petugas pos psbb beredar media sosial video beredar diunggah akun diantaranya akun facebook gaming my,in,0,0,Lahatupdate2,False,"lahat, lahatupdate",,,,video ayah tega menyerahkan anaknya petugas pos psbb beredar media sosial video beredar diunggah akun diantaranya akun facebook gaming my,22,-1,-1
3976,1265989800345038849,Thu May 28 12:54:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,907,afdhaol,False,,Praz_Teguh,dihatimu,,teguh hukuman langgar psbb,4,1,3
3977,1265989799845994498,Thu May 28 12:54:23 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PutraErlangga_ PSBB gas
New Normal rem
.
Dari pada ribet bikin ibarat yang cuma bikin tambah puyeng, cabut saja kunci kontaknya. Toh BPKB sudah digadein .... 😎😎",psbb gas new normal rem ribet bikin bikin puyeng pergi kunci kontaknya bpkb digadein,in,0,0,ra_mudheng,,,PutraErlangga_,,,psbb gas new normal rem ribet bikin bikin puyeng cabut kunci kontaknya bpkb digadein,14,-1,-10
3978,1265989784406642688,Thu May 28 12:54:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Istri terjaring razia  PSBB, suami protes dan adu mulut dengan petugas 😌😬 https://t.co/B8N4pmlohW",istri terjaring razia psbb suami protes adu mulut petugas,in,19,0,Namaku_Mei,False,,,,,istri terjaring razia psbb suami protes adu mulut petugas,9,-1,-7
3979,1265989780346568704,Thu May 28 12:54:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Prof_Kupie: Mumpung santai, ikut Nagar ah kali aja laku twitan sampah gue ini.😀😀

#KebijakanSemrawut
#KebijakanSemrawut

PSBB (Presiden…",santai nagar ah laku twitan sampah psbb presiden,in,0,12,ahmagun13,,"KebijakanSemrawut, KebijakanSemrawut",Prof_Kupie,"Oklahoma City, OK",,kupie mumpung santai nagar ah aja laku twitan sampah gue psbb presiden,11,-1,-2
3980,1265989752072712193,Thu May 28 12:54:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,569,Mursyidin88_KH,,,ustadtengkuzul,"Tapak Tuan, Indonesia",,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
